"","Gene","Contrast","Estimate","Pr(>|t|)","FDR","TargetName","RTS_ID"
"4288","KLF8","normal - DKD",0.0447293562397956,0.82923700441317,0.970436697168168,"KLF8","RTS0050915"
"4289","KLF9","normal - DKD",-0.0783194051417927,0.820099330526176,0.970436697168168,"KLF9","RTS0050916"
"4290","KLHDC1","normal - DKD",0.0116379328291094,0.927371699794757,0.986143797557357,"KLHDC1","RTS0037308"
"4291","KLHDC10","normal - DKD",0.226802342878602,0.101036489353281,0.827644537105667,"KLHDC10","RTS0031559"
"4292","KLHDC2","normal - DKD",0.0106830934127418,0.926807120478022,0.986143797557357,"KLHDC2","RTS0031125"
"4293","KLHDC3","normal - DKD",0.110282951930644,0.292332310921965,0.882899559673926,"KLHDC3","RTS0038804"
"4294","KLHDC4","normal - DKD",-0.0993641800200934,0.597532021030055,0.92712892206506,"KLHDC4","RTS0025255"
"4295","KLHDC8B","normal - DKD",-0.102104407280207,0.675349594144148,0.942567167679844,"KLHDC8B","RTS0037402"
"4296","KLHL12","normal - DKD",0.0283910987423484,0.828471323876335,0.970436697168168,"KLHL12","RTS0033860"
"4297","KLHL14","normal - DKD",0.142228713675833,0.500749778011676,0.91532973742359,"KLHL14","RTS0038947"
"4298","KLHL17","normal - DKD",-0.0250974963418564,0.925241698625424,0.986143797557357,"KLHL17","RTS0038238"
"4299","KLHL2","normal - DKD",0.0460671680408883,0.759293989108855,0.956795752607869,"KLHL2","RTS0030482"
"4300","KLHL20","normal - DKD",-0.0352257442679935,0.798928476562619,0.967297256486513,"KLHL20","RTS0031225"
"4301","KLHL21","normal - DKD",-0.198714960791003,0.353159751434887,0.889635035776141,"KLHL21","RTS0031465"
"4302","KLHL22","normal - DKD",-0.0665318037891338,0.626082481275586,0.932793335482537,"KLHL22","RTS0035405"
"4303","KLHL24","normal - DKD",-0.0287951496703429,0.828523831734817,0.970436697168168,"KLHL24","RTS0032526"
"4304","KLHL25","normal - DKD",-0.0938534492785882,0.644780941178505,0.938662420903528,"KLHL25","RTS0034094"
"4305","KLHL26","normal - DKD",0.0180620116221707,0.924950393943324,0.986143797557357,"KLHL26","RTS0032928"
"4306","KLHL28","normal - DKD",-0.0847811853640226,0.411254637833477,0.900557756420329,"KLHL28","RTS0032534"
"4307","KLHL29","normal - DKD",0.156311542683066,0.518222401166976,0.917395885837356,"KLHL29","RTS0035760"
"4308","KLHL36","normal - DKD",-0.214356526207912,0.226983578670964,0.876619682056203,"KLHL36","RTS0034526"
"4309","KLHL42","normal - DKD",-0.000280980258533611,0.999049438656895,0.999691081936016,"KLHL42","RTS0033564"
"4310","KLHL5","normal - DKD",0.167250396369958,0.308089513042643,0.883852033286481,"KLHL5","RTS0022220"
"4311","KLHL6","normal - DKD",-0.238418065686276,0.396688410789618,0.896270116152559,"KLHL6","RTS0036022"
"4312","KLHL8","normal - DKD",0.145972919192272,0.395732434401267,0.896270116152559,"KLHL8","RTS0033577"
"4313","KLHL9","normal - DKD",0.581262600829514,0.00739332339629457,0.578791546316579,"KLHL9","RTS0033108"
"4314","KLK11","normal - DKD",-0.198923147880934,0.420551849503278,0.901519767621569,"KLK11","RTS0030245"
"4315","KLK6","normal - DKD",0.504633084702421,0.315817885573984,0.883852033286481,"KLK6","RTS0027383"
"4316","KLK7","normal - DKD",0.653913148918826,0.155373312056509,0.862121639202495,"KLK7","RTS0028967"
"4317","KLRC2","normal - DKD",-0.478254542334448,0.167522013516991,0.867483403098636,"KLRC2","RTS0027019"
"4318","KMT2A","normal - DKD",0.0585237734251331,0.425555526574116,0.901519767621569,"KMT2A","RTS0029600"
"4319","KMT2D","normal - DKD",0.18447038914174,0.235157056307911,0.876619682056203,"KMT2D","RTS0027884"
"4320","KMT2E","normal - DKD",0.369116167662686,0.017382011068308,0.717983494087304,"KMT2E","RTS0033072"
"4321","KMT5A","normal - DKD",-0.107102276905673,0.686153876534604,0.94466639578563,"KMT5A","RTS0033390"
"4322","KMT5B","normal - DKD",0.162595222027762,0.0116127901839663,0.647213525762397,"KMT5B","RTS0032064"
"4323","KNG1","normal - DKD",0.532053060185557,0.0372362573070214,0.817127136204832,"KNG1","RTS0021587"
"4324","KPNA1","normal - DKD",-0.0195570552915582,0.814468040421092,0.970436697168168,"KPNA1","RTS0027021"
"4325","KPNA3","normal - DKD",-0.292233500308866,0.484492839184191,0.91112884064871,"KPNA3","RTS0027024"
"4326","KPNA5","normal - DKD",-0.0547015864069046,0.707090012201093,0.947131872829852,"KPNA5","RTS0050920"
"4327","KPNA6","normal - DKD",0.274149189626514,0.158051779709627,0.862121639202495,"KPNA6","RTS0030711"
"4328","KPNB1","normal - DKD",0.423072489402638,0.072240381209087,0.817127136204832,"KPNB1","RTS0027022"
"4329","KRAS","normal - DKD",-0.0546212409564069,0.668879602013097,0.942161054933862,"KRAS","RTS0028922"
"4330","KRBA1","normal - DKD",-0.130117587319162,0.515664383594338,0.917395885837356,"KRBA1","RTS0035312"
"4331","KRCC1","normal - DKD",0.210048293766007,0.290231680573787,0.882899559673926,"KRCC1","RTS0032385"
"4332","KRR1","normal - DKD",0.0555894210094775,0.649990231696893,0.939933145599548,"KRR1","RTS0030358"
"4333","KRT12","normal - DKD",-0.258003096905383,0.485634672744495,0.91112884064871,"KRT12","RTS0021048"
"4334","KRT18","normal - DKD",-0.192981796419251,0.494152795950103,0.914121820686873,"KRT18","RTS0021049"
"4335","KRT19","normal - DKD",-0.0267384601175189,0.945763411653797,0.988915547322986,"KRT19","RTS0050924"
"4336","KRT28","normal - DKD",-0.110529201156547,0.521060850269035,0.917395885837356,"KRT28","RTS0037879"
"4337","KRT34","normal - DKD",-0.257915565205146,0.583677690201646,0.924615710023273,"KRT34","RTS0033700"
"4338","KRT36","normal - DKD",-0.3314808266918,0.242046910644193,0.876619682056203,"KRT36","RTS0028084"
"4339","KRT6A","normal - DKD",-0.318418658002148,0.421634935329548,0.901519767621569,"KRT6A","RTS0029340"
"4340","KRT7","normal - DKD",0.265030971305149,0.431591372904679,0.901519767621569,"KRT7","RTS0050927"
"4341","KRT72","normal - DKD",-0.234122231103115,0.149859463923443,0.858653934027203,"KRT72","RTS0024776"
"4342","KRT75","normal - DKD",-0.354004498610647,0.168943699339497,0.867483403098636,"KRT75","RTS0049740"
"4343","KRT8","normal - DKD",-0.171693519825351,0.685981606459419,0.94466639578563,"KRT8","RTS0027030"
"4344","KRTAP1-1","normal - DKD",-0.151318969931245,0.549115601114737,0.917427792540627,"KRTAP1-1","RTS0034915"
"4345","KRTAP10-1","normal - DKD",-0.256453502396846,0.546670898426252,0.917427792540627,"KRTAP10-1","RTS0050929"
"4346","KRTAP10-12","normal - DKD",-0.168349121925328,0.548831597763968,0.917427792540627,"KRTAP10-12","RTS0050930"
"4347","KRTAP10-2","normal - DKD",-0.338079546888417,0.290766141256766,0.882899559673926,"KRTAP10-2","RTS0050931"
"4348","KRTAP10-3","normal - DKD",-0.447116889423458,0.42656394734047,0.901519767621569,"KRTAP10-3","RTS0038346"
"4349","KRTAP10-7","normal - DKD",-0.444713735556016,0.339957649189746,0.886006736464057,"KRTAP10-7","RTS0050934"
"4350","KRTAP10-9","normal - DKD",-0.24455416654151,0.422668830957239,0.901519767621569,"KRTAP10-9","RTS0038343"
"4351","KRTAP12-2","normal - DKD",-0.303971137740107,0.516820098393081,0.917395885837356,"KRTAP12-2","RTS0050936"
"4352","KRTAP12-3","normal - DKD",-0.43002727827095,0.286404871002893,0.882899559673926,"KRTAP12-3","RTS0038347"
"4353","KRTAP12-4","normal - DKD",-0.21271156670319,0.482389918654666,0.910617690250168,"KRTAP12-4","RTS0038348"
"4354","KRTAP19-1","normal - DKD",-0.28105111532593,0.241537705860919,0.876619682056203,"KRTAP19-1","RTS0037894"
"4355","KRTAP2-3","normal - DKD",-0.383623071524578,0.303827904425929,0.883566944410122,"KRTAP2-3","RTS0050940"
"4356","KRTAP2-4","normal - DKD",-0.177340730232901,0.416620105114316,0.901519767621569,"KRTAP2-4","RTS0035579"
"4357","KRTAP4-7","normal - DKD",-0.258278979603453,0.673079362997983,0.942567167679844,"KRTAP4-7","RTS0035528"
"4358","KRTAP5-1","normal - DKD",-0.298843846093818,0.575666071458583,0.924615710023273,"KRTAP5-1","RTS0022192"
"4359","KRTAP5-7","normal - DKD",-0.126905940489597,0.660528768907451,0.940224158632647,"KRTAP5-7","RTS0022494"
"4360","KRTAP5-8","normal - DKD",-0.20106885851045,0.635077738676267,0.934103080708645,"KRTAP5-8","RTS0033716"
"4361","KRTAP7-1","normal - DKD",-0.217195012708987,0.116882686186379,0.834027764792249,"KRTAP7-1","RTS0050944"
"4362","KRTAP8-1","normal - DKD",-0.219475400051242,0.276753588631129,0.882899559673926,"KRTAP8-1","RTS0037606"
"4363","KRTAP9-1","normal - DKD",-0.172464730286629,0.768799770896325,0.959480346484247,"KRTAP9-1","RTS0025294"
"4364","KRTAP9-2","normal - DKD",-0.322474053615052,0.58743543886538,0.924676197786931,"KRTAP9-2","RTS0035063"
"4365","KRTAP9-4","normal - DKD",-0.444892060793263,0.105497623470179,0.831271269702369,"KRTAP9-4","RTS0050946"
"4366","KRTAP9-6","normal - DKD",-0.169596875603182,0.786137724622828,0.964129286187444,"KRTAP9-6","RTS0050947"
"4367","KRTCAP2","normal - DKD",0.138972825645958,0.383399845037922,0.894170600374308,"KRTCAP2","RTS0037504"
"4368","KRTCAP3","normal - DKD",-0.292399441195219,0.236826004152871,0.876619682056203,"KRTCAP3","RTS0025064"
"4369","KSR1","normal - DKD",0.0462765267305229,0.828346692880134,0.970436697168168,"KSR1","RTS0031079"
"4370","KTN1","normal - DKD",0.499265435535361,0.00123191480257042,0.180395176306834,"KTN1","RTS0023386"
"4371","KXD1","normal - DKD",0.072283941810263,0.541449541079158,0.917427792540627,"KXD1","RTS0025132"
"4372","L1CAM","normal - DKD",0.249122633380631,0.245322406919207,0.876619682056203,"L1CAM","RTS0034258"
"4373","L2HGDH","normal - DKD",-0.12981970267239,0.384710833315261,0.894170600374308,"L2HGDH","RTS0034613"
"4374","L3HYPDH","normal - DKD",-0.0171578962087201,0.881374215086009,0.978138788796815,"L3HYPDH","RTS0036387"
"4375","L3MBTL1","normal - DKD",-0.200195074341349,0.229623000280543,0.876619682056203,"L3MBTL1","RTS0031851"
"4376","L3MBTL3","normal - DKD",0.0339184352359474,0.875860690087853,0.977025132685068,"L3MBTL3","RTS0035266"
"4377","L3MBTL4","normal - DKD",0.103624987968871,0.302772698896237,0.882899559673926,"L3MBTL4","RTS0037355"
"4378","LACTB","normal - DKD",-0.0560950088611467,0.768006397533543,0.958963994152116,"LACTB","RTS0037283"
"4379","LACTB2","normal - DKD",-0.2692388511938,0.301098359604169,0.882899559673926,"LACTB2","RTS0032063"
"4380","LAD1","normal - DKD",-0.136579969970819,0.615581437092702,0.930349395670745,"LAD1","RTS0029343"
"4381","LAGE3","normal - DKD",0.00204489946386856,0.989816372135102,0.999060573248682,"LAGE3","RTS0029656"
"4382","LAIR1","normal - DKD",-0.258181844481265,0.385696937464334,0.894170600374308,"LAIR1","RTS0027043"
"4383","LAMA3","normal - DKD",0.0180837574648348,0.940045682558992,0.988805400239707,"LAMA3","RTS0021051"
"4384","LAMA5","normal - DKD",0.153764924050993,0.541675591023919,0.917427792540627,"LAMA5","RTS0029345"
"4385","LAMB1","normal - DKD",0.0676329919910729,0.868208553994966,0.976248767275482,"LAMB1","RTS0027046"
"4386","LAMB2","normal - DKD",0.185822427211852,0.564874515335919,0.921177953277011,"LAMB2","RTS0027047"
"4387","LAMC1","normal - DKD",0.156863728883569,0.404719111977848,0.898523975704231,"LAMC1","RTS0027048"
"4388","LAMP1","normal - DKD",0.210065690137741,0.29053897155324,0.882899559673926,"LAMP1","RTS0029346"
"4389","LAMP2","normal - DKD",0.170273772362649,0.474503151110564,0.91002610527225,"LAMP2","RTS0027049"
"4390","LAMTOR1","normal - DKD",0.064583781408896,0.682958609120579,0.944041004733695,"LAMTOR1","RTS0032679"
"4391","LAMTOR2","normal - DKD",0.1412140952236,0.39211697418541,0.89578631264086,"LAMTOR2","RTS0024666"
"4392","LAMTOR3","normal - DKD",0.198851466922986,0.00291825896495326,0.331304366088626,"LAMTOR3","RTS0025740"
"4393","LAMTOR4","normal - DKD",0.132176149755104,0.336395143643497,0.884871700042585,"LAMTOR4","RTS0022281"
"4394","LAMTOR5","normal - DKD",0.490711528709588,0.0985218417957019,0.827644537105667,"LAMTOR5","RTS0029935"
"4395","LANCL1","normal - DKD",0.319775776784103,0.05015727519921,0.817127136204832,"LANCL1","RTS0029681"
"4396","LAP3","normal - DKD",0.240560270932775,0.538649066016502,0.917427792540627,"LAP3","RTS0032004"
"4397","LAPTM4A","normal - DKD",0.336945976396324,0.207267015881549,0.876619682056203,"LAPTM4A","RTS0031378"
"4398","LAPTM4B","normal - DKD",0.274059018911094,0.26570983352685,0.882738975620919,"LAPTM4B","RTS0032985"
"4399","LAPTM5","normal - DKD",-0.398110045197773,0.135488980425947,0.846617599396273,"LAPTM5","RTS0030173"
"4400","LARGE1","normal - DKD",0.126846449261252,0.291738354438313,0.882899559673926,"LARGE1","RTS0028750"
"4401","LARP1","normal - DKD",0.157150877565828,0.0155232882004272,0.69939173709045,"LARP1","RTS0031753"
"4402","LARP1B","normal - DKD",0.00739314378213594,0.93848940381521,0.988805400239707,"LARP1B","RTS0037712"
"4403","LARP4","normal - DKD",0.231610304994977,0.317412578658187,0.883852033286481,"LARP4","RTS0035738"
"4404","LARP4B","normal - DKD",0.090014962328897,0.654730532343413,0.939933145599548,"LARP4B","RTS0031662"
"4405","LARP7","normal - DKD",0.255201642370787,0.0492418420718311,0.817127136204832,"LARP7","RTS0025911"
"4406","LARS1","normal - DKD",0.43512988742193,0.0151967784694796,0.69834761857261,"LARS1","RTS0050950"
"4407","LARS2","normal - DKD",0.0713603311648104,0.738910162703886,0.952682737741862,"LARS2","RTS0031770"
"4408","LAS1L","normal - DKD",0.0183093626404069,0.859438716523422,0.974333605617569,"LAS1L","RTS0025086"
"4409","LASP1","normal - DKD",-0.034091294631431,0.751342486704598,0.955425876527151,"LASP1","RTS0029743"
"4410","LAT","normal - DKD",-0.39418525486328,0.157565750365797,0.862121639202495,"LAT","RTS0022613"
"4411","LATS1","normal - DKD",0.205210231577804,0.0449001378241935,0.817127136204832,"LATS1","RTS0028718"
"4412","LATS2","normal - DKD",0.114375199650825,0.468940647528365,0.908411598592185,"LATS2","RTS0031283"
"4413","LAX1","normal - DKD",-0.293937726562915,0.336494734140443,0.884871700042585,"LAX1","RTS0024394"
"4414","LBH","normal - DKD",0.0713481451116679,0.809754367695983,0.970245787794672,"LBH","RTS0034881"
"4415","LBHD1","normal - DKD",0.108914881162166,0.530059422471388,0.917427792540627,"LBHD1","RTS0034316"
"4416","LBR","normal - DKD",-0.0736464354681321,0.593174205346346,0.925563818992559,"LBR","RTS0027051"
"4417","LCAT","normal - DKD",-0.141611743860516,0.661693481140759,0.940330651680201,"LCAT","RTS0021053"
"4418","LCE1D","normal - DKD",-0.190524074625066,0.708895932791843,0.947131872829852,"LCE1D","RTS0037745"
"4419","LCE3E","normal - DKD",-0.189187489921283,0.499753902255238,0.915098482853738,"LCE3E","RTS0037756"
"4420","LCLAT1","normal - DKD",-0.0546645872789095,0.737429107803991,0.952253598240882,"LCLAT1","RTS0021805"
"4421","LCMT1","normal - DKD",0.0153800330640304,0.857447203945744,0.974333605617569,"LCMT1","RTS0022898"
"4422","LCN1","normal - DKD",-0.31979451672215,0.286229260694704,0.882899559673926,"LCN1","RTS0027052"
"4423","LCN2","normal - DKD",-0.670855436816535,0.198393327108173,0.876619682056203,"LCN2","RTS0029348"
"4424","LCN6","normal - DKD",-0.290258347196544,0.118294801343091,0.83457401388812,"LCN6","RTS0038370"
"4425","LCNL1","normal - DKD",0.0209263889100538,0.944169547015845,0.988805400239707,"LCNL1","RTS0038653"
"4426","LCOR","normal - DKD",0.0233960956845874,0.708388327819403,0.947131872829852,"LCOR","RTS0050954"
"4427","LCORL","normal - DKD",0.000452716186794392,0.997104894457306,0.999691081936016,"LCORL","RTS0024997"
"4428","LCP1","normal - DKD",-0.394217164162898,0.246320265440237,0.876619682056203,"LCP1","RTS0027053"
"4429","LCP2","normal - DKD",0.0230605200929714,0.933840447158791,0.987643712861545,"LCP2","RTS0029349"
"4430","LDAH","normal - DKD",0.157168001904072,0.317928530245472,0.883852033286481,"LDAH","RTS0033911"
"4431","LDB1","normal - DKD",-0.0380365563089858,0.816503532253338,0.970436697168168,"LDB1","RTS0023935"
"4432","LDB2","normal - DKD",0.188028803836531,0.581024235349149,0.924615710023273,"LDB2","RTS0026181"
"4433","LDHA","normal - DKD",0.815175277630624,0.279418120883753,0.882899559673926,"LDHA","RTS0024977"
"4434","LDHAL6A","normal - DKD",-0.147667217674033,0.482594315903747,0.910617690250168,"LDHAL6A","RTS0024580"
"4435","LDHAL6B","normal - DKD",-0.363558803725678,0.241553960510412,0.876619682056203,"LDHAL6B","RTS0035584"
"4436","LDHB","normal - DKD",0.403187259493188,0.539979197631696,0.917427792540627,"LDHB","RTS0025186"
"4437","LDHD","normal - DKD",-0.167471914272583,0.261310536116464,0.882738975620919,"LDHD","RTS0037195"
"4438","LDLR","normal - DKD",0.0741867802104872,0.814428299936352,0.970436697168168,"LDLR","RTS0021301"
"4439","LDLRAD1","normal - DKD",-0.278186272505758,0.338802840918516,0.886006736464057,"LDLRAD1","RTS0022435"
"4440","LDLRAD4","normal - DKD",-0.32643809360507,0.282503590362715,0.882899559673926,"LDLRAD4","RTS0021844"
"4441","LDLRAP1","normal - DKD",-0.0363714146047193,0.887333742885155,0.978138788796815,"LDLRAP1","RTS0031917"
"4442","LDOC1","normal - DKD",0.243316271966357,0.07631734887992,0.817127136204832,"LDOC1","RTS0030712"
"4443","LEMD2","normal - DKD",-0.0695786719254316,0.372789788357382,0.894170600374308,"LEMD2","RTS0049743"
"4444","LEMD3","normal - DKD",0.129199884463004,0.573489430783763,0.924615710023273,"LEMD3","RTS0031127"
"4445","LENG1","normal - DKD",-0.141796194066154,0.393024302914903,0.896268820793245,"LENG1","RTS0034347"
"4446","LENG8","normal - DKD",0.110259708283908,0.654536367274158,0.939933145599548,"LENG8","RTS0035763"
"4447","LENG9","normal - DKD",-0.214183956899049,0.282151315979338,0.882899559673926,"LENG9","RTS0050955"
"4448","LEO1","normal - DKD",0.0491671388222784,0.778078713706032,0.961481778785511,"LEO1","RTS0036275"
"4449","LEPR","normal - DKD",0.337639552425626,0.19134345582585,0.876619682056203,"LEPR","RTS0021846"
"4450","LEPROT","normal - DKD",0.260780530800301,0.328325645238601,0.884578444457074,"LEPROT","RTS0032468"
"4451","LEPROTL1","normal - DKD",0.163466606165595,0.0109959548580848,0.645948417942374,"LEPROTL1","RTS0031773"
"4452","LETM1","normal - DKD",0.00747106376309266,0.973857975450219,0.995925351300955,"LETM1","RTS0030713"
"4453","LETMD1","normal - DKD",0.00398997951006063,0.964143916582473,0.993572605389293,"LETMD1","RTS0038806"
"4454","LFNG","normal - DKD",-0.308121059537997,0.258752877880873,0.882196078324191,"LFNG","RTS0050956"
"4455","LGALS1","normal - DKD",0.212603824016295,0.454506433751399,0.903744895066528,"LGALS1","RTS0049745"
"4456","LGALS14","normal - DKD",-0.364243172910638,0.157293926107506,0.862121639202495,"LGALS14","RTS0033282"
"4457","LGALS2","normal - DKD",-0.0499783321349369,0.81960766631319,0.970436697168168,"LGALS2","RTS0029998"
"4458","LGALS3","normal - DKD",-0.260862292490785,0.496513537980232,0.914121820686873,"LGALS3","RTS0025204"
"4459","LGALS3BP","normal - DKD",0.291958859660094,0.465730221657211,0.906594921763482,"LGALS3BP","RTS0029350"
"4460","LGALS7B","normal - DKD",-0.096780330690609,0.835840867333631,0.971388752348854,"LGALS7B","RTS0023231"
"4461","LGALS8","normal - DKD",0.252066052496493,0.335804525869336,0.884871700042585,"LGALS8","RTS0029999"
"4462","LGALS9C","normal - DKD",-0.331005202011895,0.240799026554626,0.876619682056203,"LGALS9C","RTS0050958"
"4463","LGALSL","normal - DKD",0.0455738401223977,0.705781242694444,0.947131872829852,"LGALSL","RTS0031046"
"4464","LGI3","normal - DKD",-0.133966350642561,0.581015113983368,0.924615710023273,"LGI3","RTS0036358"
