""	"RTS_ID"	"TargetName"	"Module"	"CodeClass"	"ProbeID"	"Negative"
"RTS0036790"	"RTS0036790"	"PAQR4"	"TAP_H_WTA_v1.0"	"Endogenous"	"49903"	FALSE
"RTS0036791"	"RTS0036791"	"CDYL2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49904"	FALSE
"RTS0036792"	"RTS0036792"	"SPATA32"	"TAP_H_WTA_v1.0"	"Endogenous"	"49905"	FALSE
"RTS0036793"	"RTS0036793"	"LSM12"	"TAP_H_WTA_v1.0"	"Endogenous"	"49906"	FALSE
"RTS0036794"	"RTS0036794"	"ANKRD13B"	"TAP_H_WTA_v1.0"	"Endogenous"	"49907"	FALSE
"RTS0036795"	"RTS0036795"	"SLC43A2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49908"	FALSE
"RTS0036796"	"RTS0036796"	"WDR81"	"TAP_H_WTA_v1.0"	"Endogenous"	"49909"	FALSE
"RTS0036797"	"RTS0036797"	"KRT222"	"TAP_H_WTA_v1.0"	"Endogenous"	"49910"	FALSE
"RTS0036798"	"RTS0036798"	"CLDND2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49911"	FALSE
"RTS0036799"	"RTS0036799"	"ZNF285"	"TAP_H_WTA_v1.0"	"Endogenous"	"49912"	FALSE
"RTS0036800"	"RTS0036800"	"ZNF441"	"TAP_H_WTA_v1.0"	"Endogenous"	"49913"	FALSE
"RTS0036801"	"RTS0036801"	"ZNF491"	"TAP_H_WTA_v1.0"	"Endogenous"	"49914"	FALSE
"RTS0036802"	"RTS0036802"	"ZNF440"	"TAP_H_WTA_v1.0"	"Endogenous"	"49915"	FALSE
"RTS0036803"	"RTS0036803"	"IZUMO2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49916"	FALSE
"RTS0036804"	"RTS0036804"	"EID2B"	"TAP_H_WTA_v1.0"	"Endogenous"	"49917"	FALSE
"RTS0036805"	"RTS0036805"	"KDF1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49918"	FALSE
"RTS0036806"	"RTS0036806"	"KLHDC9"	"TAP_H_WTA_v1.0"	"Endogenous"	"49919"	FALSE
"RTS0036807"	"RTS0036807"	"MAB21L3"	"TAP_H_WTA_v1.0"	"Endogenous"	"49920"	FALSE
"RTS0036809"	"RTS0036809"	"MYOM3"	"TAP_H_WTA_v1.0"	"Endogenous"	"49921"	FALSE
"RTS0036810"	"RTS0036810"	"ZNF684"	"TAP_H_WTA_v1.0"	"Endogenous"	"49922"	FALSE
"RTS0036811"	"RTS0036811"	"C1orf216"	"TAP_H_WTA_v1.0"	"Endogenous"	"49923"	FALSE
"RTS0036812"	"RTS0036812"	"KLHDC7A"	"TAP_H_WTA_v1.0"	"Endogenous"	"49924"	FALSE
"RTS0036813"	"RTS0036813"	"UBXN10"	"TAP_H_WTA_v1.0"	"Endogenous"	"49925"	FALSE
"RTS0036814"	"RTS0036814"	"C1orf87"	"TAP_H_WTA_v1.0"	"Endogenous"	"49926"	FALSE
"RTS0036815"	"RTS0036815"	"C1orf131"	"TAP_H_WTA_v1.0"	"Endogenous"	"49927"	FALSE
"RTS0036816"	"RTS0036816"	"TBX15"	"TAP_H_WTA_v1.0"	"Endogenous"	"49928"	FALSE
"RTS0036817"	"RTS0036817"	"BBS5"	"TAP_H_WTA_v1.0"	"Endogenous"	"49929"	FALSE
"RTS0036818"	"RTS0036818"	"SGPP2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49930"	FALSE
"RTS0036819"	"RTS0036819"	"KCTD18"	"TAP_H_WTA_v1.0"	"Endogenous"	"49931"	FALSE
"RTS0036820"	"RTS0036820"	"SLC66A3"	"TAP_H_WTA_v1.0"	"Endogenous"	"49932"	FALSE
"RTS0036821"	"RTS0036821"	"KLHL40"	"TAP_H_WTA_v1.0"	"Endogenous"	"49933"	FALSE
"RTS0036822"	"RTS0036822"	"ERICH6"	"TAP_H_WTA_v1.0"	"Endogenous"	"49934"	FALSE
"RTS0036823"	"RTS0036823"	"IQCF1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49935"	FALSE
"RTS0036824"	"RTS0036824"	"OCIAD2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49936"	FALSE
"RTS0036825"	"RTS0036825"	"TMEM155"	"TAP_H_WTA_v1.0"	"Endogenous"	"49937"	FALSE
"RTS0036827"	"RTS0036827"	"PDCL2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49938"	FALSE
"RTS0036828"	"RTS0036828"	"TRAM1L1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49939"	FALSE
"RTS0036829"	"RTS0036829"	"EGFLAM"	"TAP_H_WTA_v1.0"	"Endogenous"	"49940"	FALSE
"RTS0036830"	"RTS0036830"	"UGT3A1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49941"	FALSE
"RTS0036831"	"RTS0036831"	"JMY"	"TAP_H_WTA_v1.0"	"Endogenous"	"49942"	FALSE
"RTS0036832"	"RTS0036832"	"AFAP1L1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49943"	FALSE
"RTS0036833"	"RTS0036833"	"GRPEL2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49944"	FALSE
"RTS0036834"	"RTS0036834"	"POC5"	"TAP_H_WTA_v1.0"	"Endogenous"	"49945"	FALSE
"RTS0036835"	"RTS0036835"	"PACRG"	"TAP_H_WTA_v1.0"	"Endogenous"	"49946"	FALSE
"RTS0036836"	"RTS0036836"	"ZNF786"	"TAP_H_WTA_v1.0"	"Endogenous"	"49947"	FALSE
"RTS0036837"	"RTS0036837"	"ZNF572"	"TAP_H_WTA_v1.0"	"Endogenous"	"49948"	FALSE
"RTS0036838"	"RTS0036838"	"GOT1L1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49949"	FALSE
"RTS0036839"	"RTS0036839"	"BHLHE22"	"TAP_H_WTA_v1.0"	"Endogenous"	"49950"	FALSE
"RTS0036840"	"RTS0036840"	"NDUFAF6"	"TAP_H_WTA_v1.0"	"Endogenous"	"49951"	FALSE
"RTS0036841"	"RTS0036841"	"TMEM68"	"TAP_H_WTA_v1.0"	"Endogenous"	"49952"	FALSE
"RTS0036842"	"RTS0036842"	"DCAF4L2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49953"	FALSE
"RTS0036843"	"RTS0036843"	"HGSNAT"	"TAP_H_WTA_v1.0"	"Endogenous"	"49954"	FALSE
"RTS0036844"	"RTS0036844"	"CARNMT1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49955"	FALSE
"RTS0036845"	"RTS0036845"	"DIPK1B"	"TAP_H_WTA_v1.0"	"Endogenous"	"49956"	FALSE
"RTS0036846"	"RTS0036846"	"PWWP3B"	"TAP_H_WTA_v1.0"	"Endogenous"	"49957"	FALSE
"RTS0036847"	"RTS0036847"	"AMER1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49958"	FALSE
"RTS0036848"	"RTS0036848"	"APOBEC3D"	"TAP_H_WTA_v1.0"	"Endogenous"	"49959"	FALSE
"RTS0036849"	"RTS0036849"	"FGFBP3"	"TAP_H_WTA_v1.0"	"Endogenous"	"49960"	FALSE
"RTS0036850"	"RTS0036850"	"OR51E1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49961"	FALSE
"RTS0036851"	"RTS0036851"	"PIWIL4"	"TAP_H_WTA_v1.0"	"Endogenous"	"49962"	FALSE
"RTS0036852"	"RTS0036852"	"ARHGAP42"	"TAP_H_WTA_v1.0"	"Endogenous"	"49963"	FALSE
"RTS0036853"	"RTS0036853"	"KBTBD3"	"TAP_H_WTA_v1.0"	"Endogenous"	"49964"	FALSE
"RTS0036854"	"RTS0036854"	"CWF19L2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49965"	FALSE
"RTS0036855"	"RTS0036855"	"AMDHD1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49966"	FALSE
"RTS0036856"	"RTS0036856"	"C12orf66"	"TAP_H_WTA_v1.0"	"Endogenous"	"49967"	FALSE
"RTS0036857"	"RTS0036857"	"FBXL14"	"TAP_H_WTA_v1.0"	"Endogenous"	"49968"	FALSE
"RTS0036858"	"RTS0036858"	"RAD9B"	"TAP_H_WTA_v1.0"	"Endogenous"	"49969"	FALSE
"RTS0036859"	"RTS0036859"	"RDH12"	"TAP_H_WTA_v1.0"	"Endogenous"	"49970"	FALSE
"RTS0036860"	"RTS0036860"	"PTGR2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49971"	FALSE
"RTS0036861"	"RTS0036861"	"FAM161B"	"TAP_H_WTA_v1.0"	"Endogenous"	"49972"	FALSE
"RTS0036862"	"RTS0036862"	"CEP128"	"TAP_H_WTA_v1.0"	"Endogenous"	"49973"	FALSE
"RTS0036863"	"RTS0036863"	"LRFN5"	"TAP_H_WTA_v1.0"	"Endogenous"	"49974"	FALSE
"RTS0036864"	"RTS0036864"	"TERB2"	"TAP_H_WTA_v1.0"	"Endogenous"	"49975"	FALSE
"RTS0036865"	"RTS0036865"	"LYSMD4"	"TAP_H_WTA_v1.0"	"Endogenous"	"49976"	FALSE
"RTS0036868"	"RTS0036868"	"ZSCAN29"	"TAP_H_WTA_v1.0"	"Endogenous"	"49977"	FALSE
"RTS0036869"	"RTS0036869"	"IL34"	"TAP_H_WTA_v1.0"	"Endogenous"	"49978"	FALSE
"RTS0036870"	"RTS0036870"	"ZNF597"	"TAP_H_WTA_v1.0"	"Endogenous"	"49979"	FALSE
"RTS0036871"	"RTS0036871"	"ZNF785"	"TAP_H_WTA_v1.0"	"Endogenous"	"49980"	FALSE
"RTS0036872"	"RTS0036872"	"C16orf89"	"TAP_H_WTA_v1.0"	"Endogenous"	"49981"	FALSE
"RTS0036873"	"RTS0036873"	"TMEM199"	"TAP_H_WTA_v1.0"	"Endogenous"	"49982"	FALSE
"RTS0036874"	"RTS0036874"	"PROCA1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49983"	FALSE
"RTS0036875"	"RTS0036875"	"KLHL10"	"TAP_H_WTA_v1.0"	"Endogenous"	"49984"	FALSE
"RTS0036876"	"RTS0036876"	"TMC8"	"TAP_H_WTA_v1.0"	"Endogenous"	"49985"	FALSE
"RTS0036877"	"RTS0036877"	"RNF165"	"TAP_H_WTA_v1.0"	"Endogenous"	"49986"	FALSE
"RTS0036878"	"RTS0036878"	"ERVV-1"	"TAP_H_WTA_v1.0"	"Endogenous"	"49987"	FALSE
"RTS0036879"	"RTS0036879"	"C19orf18"	"TAP_H_WTA_v1.0"	"Endogenous"	"49988"	FALSE
"RTS0036880"	"RTS0036880"	"ZNF560"	"TAP_H_WTA_v1.0"	"Endogenous"	"49989"	FALSE
"RTS0036881"	"RTS0036881"	"TTC9B"	"TAP_H_WTA_v1.0"	"Endogenous"	"49990"	FALSE
"RTS0036882"	"RTS0036882"	"FAM187B"	"TAP_H_WTA_v1.0"	"Endogenous"	"49991"	FALSE
"RTS0036883"	"RTS0036883"	"C19orf25"	"TAP_H_WTA_v1.0"	"Endogenous"	"49992"	FALSE
"RTS0036884"	"RTS0036884"	"ZNF569"	"TAP_H_WTA_v1.0"	"Endogenous"	"49993"	FALSE
"RTS0036885"	"RTS0036885"	"C1orf74"	"TAP_H_WTA_v1.0"	"Endogenous"	"49994"	FALSE
"RTS0036886"	"RTS0036886"	"SAMD11"	"TAP_H_WTA_v1.0"	"Endogenous"	"49995"	FALSE
"RTS0036887"	"RTS0036887"	"TLCD4"	"TAP_H_WTA_v1.0"	"Endogenous"	"49996"	FALSE
"RTS0036888"	"RTS0036888"	"UBE2U"	"TAP_H_WTA_v1.0"	"Endogenous"	"49997"	FALSE
"RTS0036889"	"RTS0036889"	"CCDC27"	"TAP_H_WTA_v1.0"	"Endogenous"	"49998"	FALSE
"RTS0036890"	"RTS0036890"	"ZNF362"	"TAP_H_WTA_v1.0"	"Endogenous"	"49999"	FALSE
"RTS0036891"	"RTS0036891"	"CNIH3"	"TAP_H_WTA_v1.0"	"Endogenous"	"50000"	FALSE
"RTS0036893"	"RTS0036893"	"CCDC24"	"TAP_H_WTA_v1.0"	"Endogenous"	"50001"	FALSE
"RTS0036894"	"RTS0036894"	"MROH8"	"TAP_H_WTA_v1.0"	"Endogenous"	"50002"	FALSE
"RTS0036895"	"RTS0036895"	"LCA5L"	"TAP_H_WTA_v1.0"	"Endogenous"	"50003"	FALSE
"RTS0036896"	"RTS0036896"	"HORMAD2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50004"	FALSE
"RTS0036897"	"RTS0036897"	"ENTHD1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50005"	FALSE
"RTS0036899"	"RTS0036899"	"COMMD1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50006"	FALSE
"RTS0036900"	"RTS0036900"	"TTC30B"	"TAP_H_WTA_v1.0"	"Endogenous"	"50007"	FALSE
"RTS0036901"	"RTS0036901"	"KANSL1L"	"TAP_H_WTA_v1.0"	"Endogenous"	"50008"	FALSE
"RTS0036902"	"RTS0036902"	"ARL6IP6"	"TAP_H_WTA_v1.0"	"Endogenous"	"50009"	FALSE
"RTS0036903"	"RTS0036903"	"CCNYL1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50010"	FALSE
"RTS0036904"	"RTS0036904"	"SGO2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50011"	FALSE
"RTS0036905"	"RTS0036905"	"SLC16A14"	"TAP_H_WTA_v1.0"	"Endogenous"	"50012"	FALSE
"RTS0036906"	"RTS0036906"	"XXYLT1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50013"	FALSE
"RTS0036907"	"RTS0036907"	"C3orf22"	"TAP_H_WTA_v1.0"	"Endogenous"	"50014"	FALSE
"RTS0036908"	"RTS0036908"	"FGD5"	"TAP_H_WTA_v1.0"	"Endogenous"	"50015"	FALSE
"RTS0036909"	"RTS0036909"	"TEX55"	"TAP_H_WTA_v1.0"	"Endogenous"	"50016"	FALSE
"RTS0036910"	"RTS0036910"	"SCFD2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50017"	FALSE
"RTS0036911"	"RTS0036911"	"PPM1K"	"TAP_H_WTA_v1.0"	"Endogenous"	"50018"	FALSE
"RTS0036912"	"RTS0036912"	"C4orf45"	"TAP_H_WTA_v1.0"	"Endogenous"	"50019"	FALSE
"RTS0036913"	"RTS0036913"	"TRMT44"	"TAP_H_WTA_v1.0"	"Endogenous"	"50020"	FALSE
"RTS0036914"	"RTS0036914"	"RASGEF1B"	"TAP_H_WTA_v1.0"	"Endogenous"	"50021"	FALSE
"RTS0036915"	"RTS0036915"	"SRFBP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50022"	FALSE
"RTS0036917"	"RTS0036917"	"FAM81B"	"TAP_H_WTA_v1.0"	"Endogenous"	"50023"	FALSE
"RTS0036918"	"RTS0036918"	"SH3RF2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50024"	FALSE
"RTS0036919"	"RTS0036919"	"SNRNP48"	"TAP_H_WTA_v1.0"	"Endogenous"	"50025"	FALSE
"RTS0036920"	"RTS0036920"	"RNF217"	"TAP_H_WTA_v1.0"	"Endogenous"	"50026"	FALSE
"RTS0036922"	"RTS0036922"	"ZNF746"	"TAP_H_WTA_v1.0"	"Endogenous"	"50027"	FALSE
"RTS0036923"	"RTS0036923"	"IQCE"	"TAP_H_WTA_v1.0"	"Endogenous"	"50028"	FALSE
"RTS0036925"	"RTS0036925"	"CDCA2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50029"	FALSE
"RTS0036926"	"RTS0036926"	"ATP6V0D2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50030"	FALSE
"RTS0036927"	"RTS0036927"	"LINGO2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50031"	FALSE
"RTS0036928"	"RTS0036928"	"RASEF"	"TAP_H_WTA_v1.0"	"Endogenous"	"50032"	FALSE
"RTS0036929"	"RTS0036929"	"CBLL2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50033"	FALSE
"RTS0036930"	"RTS0036930"	"FMR1NB"	"TAP_H_WTA_v1.0"	"Endogenous"	"50034"	FALSE
"RTS0036931"	"RTS0036931"	"MOSPD2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50035"	FALSE
"RTS0036932"	"RTS0036932"	"USP54"	"TAP_H_WTA_v1.0"	"Endogenous"	"50036"	FALSE
"RTS0036933"	"RTS0036933"	"C11orf65"	"TAP_H_WTA_v1.0"	"Endogenous"	"50037"	FALSE
"RTS0036934"	"RTS0036934"	"TMTC2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50038"	FALSE
"RTS0036935"	"RTS0036935"	"C12orf50"	"TAP_H_WTA_v1.0"	"Endogenous"	"50039"	FALSE
"RTS0036936"	"RTS0036936"	"CCDC63"	"TAP_H_WTA_v1.0"	"Endogenous"	"50040"	FALSE
"RTS0036937"	"RTS0036937"	"SYNE3"	"TAP_H_WTA_v1.0"	"Endogenous"	"50041"	FALSE
"RTS0036938"	"RTS0036938"	"SPRED1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50042"	FALSE
"RTS0036939"	"RTS0036939"	"PGBD4"	"TAP_H_WTA_v1.0"	"Endogenous"	"50043"	FALSE
"RTS0036940"	"RTS0036940"	"EXD1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50044"	FALSE
"RTS0036941"	"RTS0036941"	"FSIP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50045"	FALSE
"RTS0036942"	"RTS0036942"	"MFSD6L"	"TAP_H_WTA_v1.0"	"Endogenous"	"50046"	FALSE
"RTS0036944"	"RTS0036944"	"ZNF709"	"TAP_H_WTA_v1.0"	"Endogenous"	"50047"	FALSE
"RTS0036945"	"RTS0036945"	"ZNF567"	"TAP_H_WTA_v1.0"	"Endogenous"	"50048"	FALSE
"RTS0036946"	"RTS0036946"	"ZNF383"	"TAP_H_WTA_v1.0"	"Endogenous"	"50049"	FALSE
"RTS0036947"	"RTS0036947"	"ZNF781"	"TAP_H_WTA_v1.0"	"Endogenous"	"50050"	FALSE
"RTS0036948"	"RTS0036948"	"SDE2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50051"	FALSE
"RTS0036949"	"RTS0036949"	"CCDC185"	"TAP_H_WTA_v1.0"	"Endogenous"	"50052"	FALSE
"RTS0036950"	"RTS0036950"	"LRRN4"	"TAP_H_WTA_v1.0"	"Endogenous"	"50053"	FALSE
"RTS0036951"	"RTS0036951"	"CCDC116"	"TAP_H_WTA_v1.0"	"Endogenous"	"50054"	FALSE
"RTS0036952"	"RTS0036952"	"WBP2NL"	"TAP_H_WTA_v1.0"	"Endogenous"	"50055"	FALSE
"RTS0036953"	"RTS0036953"	"TEX44"	"TAP_H_WTA_v1.0"	"Endogenous"	"50056"	FALSE
"RTS0036954"	"RTS0036954"	"PARP15"	"TAP_H_WTA_v1.0"	"Endogenous"	"50057"	FALSE
"RTS0036955"	"RTS0036955"	"TRIM42"	"TAP_H_WTA_v1.0"	"Endogenous"	"50058"	FALSE
"RTS0036956"	"RTS0036956"	"RNF168"	"TAP_H_WTA_v1.0"	"Endogenous"	"50059"	FALSE
"RTS0036957"	"RTS0036957"	"BBS12"	"TAP_H_WTA_v1.0"	"Endogenous"	"50060"	FALSE
"RTS0036958"	"RTS0036958"	"TRIM60"	"TAP_H_WTA_v1.0"	"Endogenous"	"50061"	FALSE
"RTS0036959"	"RTS0036959"	"MIER3"	"TAP_H_WTA_v1.0"	"Endogenous"	"50062"	FALSE
"RTS0036960"	"RTS0036960"	"CDC20B"	"TAP_H_WTA_v1.0"	"Endogenous"	"50063"	FALSE
"RTS0036961"	"RTS0036961"	"ZNF366"	"TAP_H_WTA_v1.0"	"Endogenous"	"50064"	FALSE
"RTS0036962"	"RTS0036962"	"SNX31"	"TAP_H_WTA_v1.0"	"Endogenous"	"50065"	FALSE
"RTS0036963"	"RTS0036963"	"FAM47B"	"TAP_H_WTA_v1.0"	"Endogenous"	"50066"	FALSE
"RTS0036964"	"RTS0036964"	"CFAP47"	"TAP_H_WTA_v1.0"	"Endogenous"	"50067"	FALSE
"RTS0036965"	"RTS0036965"	"TCEANC"	"TAP_H_WTA_v1.0"	"Endogenous"	"50068"	FALSE
"RTS0036966"	"RTS0036966"	"OIT3"	"TAP_H_WTA_v1.0"	"Endogenous"	"50069"	FALSE
"RTS0036967"	"RTS0036967"	"METTL15"	"TAP_H_WTA_v1.0"	"Endogenous"	"50070"	FALSE
"RTS0036968"	"RTS0036968"	"METTL7B"	"TAP_H_WTA_v1.0"	"Endogenous"	"50071"	FALSE
"RTS0036969"	"RTS0036969"	"CCER1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50072"	FALSE
"RTS0036970"	"RTS0036970"	"DCP1B"	"TAP_H_WTA_v1.0"	"Endogenous"	"50073"	FALSE
"RTS0036971"	"RTS0036971"	"ARID2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50074"	FALSE
"RTS0036972"	"RTS0036972"	"FAM227B"	"TAP_H_WTA_v1.0"	"Endogenous"	"50075"	FALSE
"RTS0036973"	"RTS0036973"	"UBE2E2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50076"	FALSE
"RTS0036974"	"RTS0036974"	"DAND5"	"TAP_H_WTA_v1.0"	"Endogenous"	"50077"	FALSE
"RTS0036976"	"RTS0036976"	"GGN"	"TAP_H_WTA_v1.0"	"Endogenous"	"50078"	FALSE
"RTS0036977"	"RTS0036977"	"THAP8"	"TAP_H_WTA_v1.0"	"Endogenous"	"50079"	FALSE
"RTS0036978"	"RTS0036978"	"FAM76A"	"TAP_H_WTA_v1.0"	"Endogenous"	"50080"	FALSE
"RTS0036979"	"RTS0036979"	"RALGPS2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50081"	FALSE
"RTS0036980"	"RTS0036980"	"TCTEX1D1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50082"	FALSE
"RTS0036982"	"RTS0036982"	"TEX37"	"TAP_H_WTA_v1.0"	"Endogenous"	"50083"	FALSE
"RTS0036983"	"RTS0036983"	"SLC51A"	"TAP_H_WTA_v1.0"	"Endogenous"	"50084"	FALSE
"RTS0036984"	"RTS0036984"	"ZSCAN4"	"TAP_H_WTA_v1.0"	"Endogenous"	"50085"	FALSE
"RTS0036985"	"RTS0036985"	"DENND6A"	"TAP_H_WTA_v1.0"	"Endogenous"	"50086"	FALSE
"RTS0036986"	"RTS0036986"	"SLC10A4"	"TAP_H_WTA_v1.0"	"Endogenous"	"50087"	FALSE
"RTS0036987"	"RTS0036987"	"TMEM154"	"TAP_H_WTA_v1.0"	"Endogenous"	"50088"	FALSE
"RTS0036988"	"RTS0036988"	"RWDD4"	"TAP_H_WTA_v1.0"	"Endogenous"	"50089"	FALSE
"RTS0036989"	"RTS0036989"	"PRIMPOL"	"TAP_H_WTA_v1.0"	"Endogenous"	"50090"	FALSE
"RTS0036990"	"RTS0036990"	"DNAJC18"	"TAP_H_WTA_v1.0"	"Endogenous"	"50091"	FALSE
"RTS0036991"	"RTS0036991"	"GAPT"	"TAP_H_WTA_v1.0"	"Endogenous"	"50092"	FALSE
"RTS0036992"	"RTS0036992"	"KHDRBS2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50093"	FALSE
"RTS0036994"	"RTS0036994"	"ZNF449"	"TAP_H_WTA_v1.0"	"Endogenous"	"50094"	FALSE
"RTS0036995"	"RTS0036995"	"HIPK1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50095"	FALSE
"RTS0036996"	"RTS0036996"	"SLC44A5"	"TAP_H_WTA_v1.0"	"Endogenous"	"50096"	FALSE
"RTS0036997"	"RTS0036997"	"SENP5"	"TAP_H_WTA_v1.0"	"Endogenous"	"50097"	FALSE
"RTS0036998"	"RTS0036998"	"ABCA13"	"TAP_H_WTA_v1.0"	"Endogenous"	"50098"	FALSE
"RTS0036999"	"RTS0036999"	"SAMD9L"	"TAP_H_WTA_v1.0"	"Endogenous"	"50099"	FALSE
"RTS0037000"	"RTS0037000"	"AMER2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50100"	FALSE
"RTS0037002"	"RTS0037002"	"TEX47"	"TAP_H_WTA_v1.0"	"Endogenous"	"50101"	FALSE
"RTS0037003"	"RTS0037003"	"SLC25A16"	"TAP_H_WTA_v1.0"	"Endogenous"	"50102"	FALSE
"RTS0037004"	"RTS0037004"	"TBATA"	"TAP_H_WTA_v1.0"	"Endogenous"	"50103"	FALSE
"RTS0037005"	"RTS0037005"	"STT3A"	"TAP_H_WTA_v1.0"	"Endogenous"	"50104"	FALSE
"RTS0037006"	"RTS0037006"	"TBCEL"	"TAP_H_WTA_v1.0"	"Endogenous"	"50105"	FALSE
"RTS0037007"	"RTS0037007"	"PATL1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50106"	FALSE
"RTS0037008"	"RTS0037008"	"VWCE"	"TAP_H_WTA_v1.0"	"Endogenous"	"50107"	FALSE
"RTS0037010"	"RTS0037010"	"DOK6"	"TAP_H_WTA_v1.0"	"Endogenous"	"50108"	FALSE
"RTS0037011"	"RTS0037011"	"CCDC89"	"TAP_H_WTA_v1.0"	"Endogenous"	"50109"	FALSE
"RTS0037013"	"RTS0037013"	"CPNE2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50110"	FALSE
"RTS0037014"	"RTS0037014"	"NT5DC1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50111"	FALSE
"RTS0037015"	"RTS0037015"	"TBC1D32"	"TAP_H_WTA_v1.0"	"Endogenous"	"50112"	FALSE
"RTS0037016"	"RTS0037016"	"BEND6"	"TAP_H_WTA_v1.0"	"Endogenous"	"50113"	FALSE
"RTS0037017"	"RTS0037017"	"RSPH9"	"TAP_H_WTA_v1.0"	"Endogenous"	"50114"	FALSE
"RTS0037018"	"RTS0037018"	"C6orf89"	"TAP_H_WTA_v1.0"	"Endogenous"	"50115"	FALSE
"RTS0037019"	"RTS0037019"	"ZBTB9"	"TAP_H_WTA_v1.0"	"Endogenous"	"50116"	FALSE
"RTS0037020"	"RTS0037020"	"HOXA9"	"TAP_H_WTA_v1.0"	"Endogenous"	"50117"	FALSE
"RTS0037021"	"RTS0037021"	"HIBADH"	"TAP_H_WTA_v1.0"	"Endogenous"	"50118"	FALSE
"RTS0037022"	"RTS0037022"	"GPC2"	"TAP_H_WTA_v1.0"	"Endogenous"	"50119"	FALSE
"RTS0037023"	"RTS0037023"	"BRAT1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50120"	FALSE
"RTS0037024"	"RTS0037024"	"NXPH1"	"TAP_H_WTA_v1.0"	"Endogenous"	"50121"	FALSE
"RTS0037025"	"RTS0037025"	"CDHR3"	"TAP_H_WTA_v1.0"	"Endogenous"	"50122"	FALSE
"RTS0037026"	"RTS0037026"	"BEND7"	"TAP_H_WTA_v1.0"	"Endogenous"	"50123"	FALSE
"RTS0037027"	"RTS0037027"	"SCUBE3"	"TAP_H_WTA_v1.0"	"Endogenous"	"50124"	FALSE
"RTS0037028"	"RTS0037028"	"SEMA3D"	"TAP_H_WTA_v1.0"	"Endogenous"	"50125"	FALSE
"RTS0037029"	"RTS0037029"	"CNPY4"	"TAP_H_WTA_v1.0"	"Endogenous"	"50126"	FALSE
"RTS0037030"	"RTS0037030"	"RICTOR"	"TAP_H_WTA_v1.0"	"Endogenous"	"50127"	FALSE
"RTS0037031"	"RTS0037031"	"YTHDF3"	"TAP_H_WTA_v1.0"	"Endogenous"	"50128"	FALSE
"RTS0037032"	"RTS0037032"	"LRRC43"	"TAP_H_WTA_v1.0"	"Endogenous"	"50129"	FALSE
"RTS0037033"	"RTS0037033"	"SNX32"	"TAP_H_WTA_v1.0"	"Endogenous"	"50130"	FALSE
